id,Tertarik
37906,0
37909,0
37910,0
37911,0
37912,1
37913,0
37914,1
37915,0
37916,0
37918,0
37925,1
37928,0
37929,0
37933,0
37934,0
37937,0
37938,0
37940,0
37941,0
37943,0
37946,0
37947,0
37948,0
37951,0
37952,1
37954,0
37955,0
37956,1
37958,0
37959,0
37960,0
37961,0
37962,1
37963,0
37965,0
37967,0
37970,0
37971,0
37973,0
37974,0
37975,1
37982,1
37983,0
37984,0
37985,1
37986,0
37991,1
37992,0
37993,0
37995,0
37996,0
37998,0
37999,0
38002,0
38005,0
38007,1
38008,0
38009,0
38013,0
38014,0
38015,0
38017,0
38018,0
38019,0
38024,0
38025,0
38027,0
38028,0
38029,0
38033,0
38034,0
38035,0
38036,1
38037,0
38040,0
38042,1
38043,0
38044,0
38048,0
38051,0
38053,1
38054,0
38055,1
38057,0
38059,0
38062,0
38063,1
38064,0
38066,0
38068,0
38069,0
38070,0
38072,0
38073,0
38080,0
38081,0
38083,0
38085,0
38086,0
38088,0
38089,0
38091,0
38092,0
38093,0
38095,0
38096,1
38097,0
38098,0
38099,0
38102,1
38105,0
38108,0
38112,0
38113,0
38114,0
38115,0
38117,0
38118,0
38120,0
38121,0
38122,0
38124,0
38126,0
38127,0
38128,1
38129,0
38130,1
38132,0
38137,0
38138,0
38139,0
38140,1
38141,0
38142,1
38143,0
38145,0
38146,1
38147,0
38149,0
38150,1
38152,0
38153,0
38155,1
38156,0
38157,0
38158,0
38159,1
38162,1
38163,1
38164,0
38165,0
38166,0
38168,1
38169,0
38173,0
38174,0
38176,0
38179,0
38182,0
38184,0
38185,0
38186,0
38187,0
38190,0
38192,0
38193,0
38194,0
38195,0
38196,0
38197,0
38198,0
38199,0
38200,0
38202,0
38205,0
38206,0
38207,0
38209,0
38210,0
38211,0
38212,0
38213,1
38215,0
38216,0
38217,0
38218,0
38219,0
38220,0
38221,1
38222,0
38225,0
38226,0
38227,0
38230,0
38231,0
38233,0
38234,0
38235,1
38243,0
38244,0
38246,0
38247,1
38248,0
38249,0
38252,0
38253,0
38254,0
38255,0
38258,0
38259,0
38260,0
38261,0
38262,0
38263,0
38264,0
38265,0
38266,0
38268,0
38269,0
38270,0
38271,0
38273,0
38276,1
38277,0
38278,0
38281,0
38282,0
38283,0
38285,0
38287,0
38288,0
38289,0
38292,0
38293,1
38294,1
38296,1
38298,0
38299,0
38304,0
38308,0
38309,1
38310,0
38311,0
38312,0
38313,0
38322,0
38324,0
38325,0
38326,0
38329,0
38330,0
38331,0
38332,0
38333,0
38334,0
38335,0
38336,0
38337,0
38338,0
38342,0
38344,0
38345,0
38347,0
38348,0
38349,0
38353,0
38355,1
38358,0
38359,0
38360,1
38363,0
38364,0
38366,0
38367,0
38368,0
38369,0
38370,0
38374,0
38375,0
38379,0
38380,0
38382,0
38383,0
38384,0
38386,0
38389,0
38390,0
38391,1
38392,0
38394,0
38395,0
38397,0
38398,0
38400,0
38402,0
38404,0
38406,0
38408,0
38409,0
38413,0
38418,0
38420,0
38422,0
38423,0
38427,0
38428,0
38432,0
38433,1
38434,0
38435,0
38436,1
38438,0
38439,0
38440,1
38443,0
38448,0
38449,0
38452,0
38453,0
38455,0
38456,0
38457,0
38458,1
38461,0
38462,0
38464,0
38470,1
38471,0
38472,0
38473,1
38475,0
38476,0
38479,0
38480,0
38482,1
38486,0
38488,1
38489,0
38490,0
38491,0
38492,1
38495,0
38497,0
38500,0
38502,0
38505,1
38507,0
38511,0
38512,0
38514,0
38516,0
38517,0
38518,0
38519,0
38520,1
38521,0
38522,0
38523,0
38525,0
38527,0
38528,0
38529,0
38530,0
38531,0
38534,0
38535,0
38536,0
38538,0
38539,0
38540,0
38541,0
38542,1
38544,0
38545,0
38546,0
38547,0
38548,1
38550,0
38552,1
38553,1
38554,0
38555,0
38556,0
38558,0
38560,0
38561,0
38562,1
38563,0
38566,0
38567,0
38571,0
38572,0
38574,0
38575,0
38576,1
38577,1
38578,0
38579,0
38580,0
38582,0
38585,0
38586,0
38589,1
38590,0
38591,1
38592,1
38593,1
38595,0
38596,0
38597,0
38598,0
38599,0
38600,0
38601,0
38603,0
38604,0
38605,0
38607,0
38608,1
38609,0
38610,0
38611,0
38612,0
38613,0
38617,0
38618,0
38620,1
38623,0
38624,0
38625,0
38626,0
38627,0
38628,0
38629,1
38631,0
38632,0
38633,0
38634,0
38635,1
38636,0
38637,0
38638,0
38639,0
38640,1
38642,0
38643,0
38644,0
38646,0
38648,0
38649,0
38650,0
38651,0
38652,0
38653,0
38654,0
38656,0
38657,1
38660,0
38662,0
38663,0
38664,0
38666,0
38667,0
38668,1
38670,0
38671,0
38672,1
38675,0
38676,0
38677,0
38678,0
38682,1
38687,0
38688,0
38689,0
38695,0
38697,0
38700,0
38701,0
38704,0
38706,1
38711,0
38712,0
38713,0
38714,1
38715,0
38717,0
38722,0
38724,0
38725,1
38727,0
38729,0
38730,0
38731,0
38733,0
38735,0
38736,0
38737,0
38739,1
38740,0
38741,0
38742,0
38743,0
38747,0
38749,0
38752,0
38754,0
38755,0
38756,0
38759,0
38760,0
38761,0
38762,0
38763,0
38765,0
38766,0
38767,0
38768,0
38769,0
38770,0
38771,0
38775,0
38776,0
38777,0
38780,0
38781,0
38785,0
38787,0
38788,0
38789,0
38790,0
38791,0
38792,0
38794,0
38796,0
38797,0
38799,0
38800,1
38802,0
38803,0
38805,0
38807,0
38808,0
38810,1
38811,0
38812,0
38813,0
38815,0
38818,0
38819,0
38820,0
38821,0
38825,0
38826,0
38827,0
38830,0
38831,0
38832,0
38833,0
38834,0
38835,1
38837,0
38838,1
38841,0
38842,0
38843,0
38844,0
38845,0
38846,0
38847,0
38849,0
38850,0
38851,0
38852,0
38853,0
38855,0
38856,0
38858,0
38863,0
38864,0
38865,0
38867,0
38869,0
38871,0
38872,0
38873,1
38876,0
38877,0
38878,0
38879,0
38880,0
38885,0
38889,0
38890,1
38891,0
38893,0
38894,0
38896,0
38897,0
38899,0
38900,0
38901,0
38903,1
38904,1
38905,0
38906,0
38907,0
38908,0
38909,0
38910,0
38911,0
38912,0
38913,0
38914,0
38915,0
38916,0
38918,0
38920,0
38921,1
38922,0
38923,0
38924,0
38925,0
38926,0
38927,0
38928,0
38929,0
38932,0
38934,0
38937,0
38941,0
38943,0
38946,0
38951,0
38953,0
38954,0
38955,0
38958,0
38959,0
38960,1
38961,0
38962,0
38966,0
38967,0
38968,1
38969,0
38970,0
38971,0
38977,0
38978,0
38979,0
38980,0
38981,0
38982,0
38986,0
38987,0
38988,1
38995,0
38996,0
38997,0
38998,0
39000,0
39002,0
39003,0
39004,0
39005,0
39007,0
39008,0
39010,1
39012,0
39013,0
39017,1
39018,0
39022,0
39023,0
39024,0
39025,0
39026,0
39027,0
39028,0
39029,0
39031,0
39033,0
39034,0
39037,0
39038,0
39042,1
39043,0
39044,0
39045,0
39046,0
39048,0
39050,1
39051,0
39052,0
39054,0
39061,1
39062,0
39063,0
39066,0
39067,0
39068,0
39070,0
39071,0
39073,0
39074,0
39075,0
39076,0
39077,0
39080,1
39086,0
39090,0
39091,1
39092,0
39096,0
39098,0
39099,0
39100,0
39102,0
39104,0
39105,0
39108,0
39109,0
39113,0
39115,0
39117,0
39118,0
39119,0
39122,0
39123,0
39124,0
39125,0
39126,0
39128,0
39129,0
39131,0
39134,0
39135,1
39136,0
39137,0
39138,0
39139,1
39140,1
39141,0
39142,0
39143,0
39144,0
39145,0
39147,0
39148,0
39149,1
39151,1
39152,0
39155,0
39157,0
39158,0
39159,1
39160,0
39162,0
39163,0
39165,0
39166,0
39167,0
39168,0
39169,0
39170,0
39172,0
39174,0
39175,0
39176,0
39180,0
39186,0
39188,0
39189,0
39191,0
39192,0
39201,0
39202,0
39203,0
39204,1
39205,1
39207,0
39209,1
39210,1
39211,0
39212,0
39213,0
39214,0
39215,0
39216,0
39217,0
39219,0
39222,0
39223,0
39225,0
39226,1
39228,0
39230,0
39233,0
39234,0
39235,0
39237,0
39238,0
39239,0
39240,0
39242,0
39244,0
39247,0
39248,0
39249,0
39254,0
39256,0
39258,0
39262,0
39264,0
39265,0
39266,0
39267,0
39268,0
39270,0
39274,0
39277,1
39279,0
39280,0
39281,0
39283,0
39287,0
39288,0
39289,0
39291,1
39292,0
39293,0
39294,0
39296,0
39298,0
39299,0
39300,0
39301,0
39303,0
39304,0
39305,0
39306,0
39307,0
39310,0
39313,0
39314,0
39316,0
39317,0
39319,1
39320,0
39321,0
39322,1
39323,0
39327,0
39329,1
39332,0
39333,0
39334,0
39335,0
39337,0
39338,0
39341,0
39342,0
39343,0
39345,1
39346,0
39347,0
39348,0
39349,0
39353,1
39354,0
39355,0
39356,0
39358,0
39359,0
39361,0
39362,0
39365,0
39367,0
39369,0
39370,0
39371,0
39373,0
39374,0
39378,0
39381,0
39383,0
39385,0
39386,0
39387,0
39388,0
39389,0
39390,0
39393,0
39395,0
39397,0
39398,0
39399,0
39401,0
39404,0
39408,1
39410,0
39411,0
39412,0
39415,0
39416,1
39417,0
39418,0
39419,0
39422,0
39425,0
39426,0
39431,0
39432,0
39433,1
39435,0
39436,0
39437,0
39439,0
39441,0
39442,0
39447,0
39449,0
39450,0
39451,0
39453,0
39454,0
39456,0
39457,0
39458,0
39459,0
39460,0
39463,0
39464,1
39465,0
39466,0
39467,0
39468,0
39470,0
39477,0
39478,0
39479,0
39480,0
39482,0
39483,0
39485,1
39488,0
39489,0
39490,0
39491,0
39495,0
39496,0
39497,0
39499,0
39500,0
39503,0
39506,0
39509,1
39510,0
39512,0
39513,1
39514,0
39515,0
39516,0
39519,0
39520,1
39521,0
39522,0
39526,0
39527,0
39529,0
39530,0
39535,1
39536,0
39537,0
39538,0
39539,0
39541,1
39544,0
39547,0
39550,0
39552,0
39555,0
39556,0
39557,0
39558,0
39560,0
39562,0
39566,0
39567,1
39568,0
39570,0
39571,1
39573,0
39575,0
39576,0
39577,0
39578,0
39580,0
39582,0
39583,0
39584,0
39585,0
39586,0
39588,0
39589,1
39591,0
39595,0
39596,0
39597,0
39598,0
39600,0
39601,0
39602,0
39603,0
39604,1
39605,0
39608,0
39611,0
39612,0
39613,0
39614,0
39615,0
39616,1
39619,1
39620,1
39621,0
39623,0
39624,0
39625,0
39626,0
39627,0
39628,1
39629,0
39630,1
39632,0
39634,1
39635,0
39637,0
39639,0
39640,0
39641,0
39645,0
39646,0
39649,0
39650,0
39652,0
39655,0
39656,0
39658,0
39660,0
39661,0
39662,0
39665,0
39668,1
39670,0
39674,1
39675,1
39678,0
39681,1
39682,0
39683,1
39684,0
39685,0
39687,0
39688,0
39689,0
39690,0
39691,0
39693,0
39699,0
39701,0
39703,0
39705,0
39706,1
39708,1
39710,0
39713,1
39714,1
39715,0
39716,0
39717,0
39720,0
39721,0
39726,0
39729,0
39730,0
39731,0
39732,0
39733,0
39735,0
39737,0
39738,0
39739,0
39740,0
39741,0
39742,0
39744,0
39746,0
39747,0
39748,0
39752,0
39753,1
39755,0
39757,0
39758,1
39760,0
39762,0
39765,0
39766,0
39768,0
39771,1
39772,0
39774,0
39775,0
39776,1
39777,0
39778,0
39780,0
39781,0
39787,0
39789,0
39790,0
39793,0
39795,0
39796,0
39797,0
39799,0
39805,1
39806,0
39807,0
39808,1
39809,0
39810,0
39814,0
39816,0
39817,0
39822,0
39823,0
39824,0
39826,1
39828,0
39830,0
39831,0
39835,0
39836,0
39837,0
39839,0
39840,0
39841,0
39842,0
39843,0
39845,0
39849,1
39852,0
39856,0
39857,0
39859,0
39860,0
39861,0
39864,0
39866,1
39867,0
39868,0
39869,0
39870,1
39872,0
39874,0
39876,1
39877,0
39879,0
39880,1
39882,0
39883,0
39887,0
39888,0
39893,0
39894,1
39900,0
39901,0
39902,0
39903,0
39904,0
39906,0
39908,0
39911,0
39912,0
39913,0
39914,0
39915,0
39916,0
39917,0
39919,0
39920,1
39922,0
39926,0
39928,0
39930,0
39931,0
39933,1
39934,0
39935,0
39936,1
39938,0
39943,0
39944,1
39947,0
39949,0
39950,0
39953,0
39955,0
39956,0
39957,0
39959,0
39960,0
39961,1
39962,0
39963,0
39964,0
39966,0
39968,0
39969,0
39970,1
39971,1
39972,0
39974,0
39975,0
39976,1
39977,0
39981,0
39982,0
39984,0
39987,0
39989,0
39990,0
39991,0
39993,0
39997,1
39999,0
40000,0
40002,0
40005,0
40006,0
40007,0
40008,0
40010,0
40013,0
40015,0
40017,0
40020,0
40021,1
40022,0
40023,0
40027,0
40028,0
40029,0
40030,1
40033,0
40036,0
40037,0
40038,0
40039,0
40040,0
40041,1
40042,0
40043,0
40044,0
40045,0
40046,0
40047,1
40049,0
40050,0
40055,0
40057,0
40058,0
40063,0
40064,0
40065,0
40066,1
40067,0
40068,0
40069,0
40071,0
40073,0
40075,0
40082,0
40084,0
40086,0
40088,1
40090,0
40091,0
40092,0
40094,0
40095,0
40097,0
40100,0
40102,0
40103,0
40104,0
40106,0
40108,0
40115,1
40116,0
40117,0
40121,0
40123,0
40126,0
40129,0
40132,0
40133,0
40136,0
40137,0
40138,0
40140,0
40142,0
40144,0
40145,0
40146,0
40147,0
40149,0
40150,0
40152,0
40156,0
40157,0
40158,0
40160,0
40162,0
40164,0
40166,0
40168,1
40171,0
40172,0
40173,0
40175,0
40179,0
40182,0
40185,0
40186,0
40187,0
40188,0
40190,0
40191,0
40192,0
40193,0
40194,0
40195,0
40196,1
40197,0
40198,0
40202,0
40205,0
40210,0
40211,0
40212,0
40213,0
40216,0
40217,1
40218,0
40219,0
40221,0
40222,0
40223,0
40226,1
40228,0
40229,0
40230,0
40232,0
40233,0
40235,1
40236,1
40237,0
40238,0
40239,0
40240,0
40242,0
40243,0
40244,1
40245,0
40246,0
40248,1
40251,0
40253,0
40254,0
40256,1
40258,0
40262,0
40263,0
40266,0
40269,0
40270,0
40273,0
40275,0
40277,0
40279,0
40281,0
40282,0
40283,0
40284,0
40285,0
40287,0
40288,0
40289,0
40290,1
40293,0
40295,1
40298,0
40299,0
40300,0
40302,0
40303,0
40306,0
40312,0
40313,0
40314,0
40316,0
40317,0
40318,0
40319,1
40322,0
40324,1
40325,0
40327,0
40332,0
40333,0
40334,0
40335,0
40337,1
40338,0
40339,0
40341,0
40342,0
40343,0
40345,0
40346,0
40348,1
40349,0
40350,0
40353,0
40356,0
40357,0
40359,0
40360,0
40362,0
40363,0
40364,0
40365,0
40371,0
40372,0
40373,0
40379,0
40381,0
40384,0
40385,0
40386,0
40387,0
40389,1
40390,0
40391,0
40393,0
40394,0
40396,0
40397,0
40398,0
40399,0
40400,0
40404,0
40406,1
40407,0
40409,0
40410,0
40413,1
40414,0
40418,0
40420,0
40421,0
40422,0
40423,0
40424,0
40426,0
40428,0
40429,0
40431,0
40432,0
40433,0
40436,1
40437,0
40438,0
40439,0
40440,0
40441,0
40442,1
40445,0
40447,0
40450,1
40452,0
40453,0
40454,0
40455,0
40456,1
40457,0
40458,0
40462,0
40463,0
40464,0
40465,0
40466,0
40467,0
40468,0
40469,0
40472,0
40473,0
40474,0
40476,0
40481,0
40482,0
40483,0
40484,0
40486,0
40487,1
40488,0
40489,0
40490,0
40492,0
40494,0
40496,0
40497,0
40498,0
40500,0
40501,0
40504,0
40505,0
40507,0
40508,1
40509,0
40510,0
40514,1
40515,0
40517,0
40519,0
40520,0
40522,0
40523,1
40524,0
40526,0
40528,0
40531,0
40532,0
40533,0
40534,0
40535,0
40536,0
40538,0
40540,1
40542,0
40543,0
40544,0
40545,1
40547,0
40549,0
40551,0
40552,1
40554,0
40555,0
40556,1
40559,0
40561,0
40566,1
40567,0
40568,0
40569,0
40571,0
40572,0
40573,0
40574,0
40577,0
40578,0
40579,0
40580,0
40581,0
40583,0
40587,0
40589,1
40590,0
40591,0
40592,0
40596,0
40599,1
40600,0
40601,0
40604,0
40606,0
40607,0
40608,0
40612,0
40614,0
40615,0
40618,0
40619,0
40620,0
40621,0
40624,1
40626,0
40628,0
40630,0
40631,0
40634,1
40635,0
40636,0
40637,0
40639,0
40643,0
40644,0
40645,0
40647,0
40648,0
40653,0
40655,0
40657,0
40658,0
40659,0
40660,0
40661,0
40666,0
40667,0
40672,1
40673,0
40674,0
40676,0
40677,0
40678,0
40679,0
40680,0
40681,0
40682,0
40683,0
40684,0
40686,0
40687,0
40688,0
40689,0
40690,0
40691,0
40692,0
40694,1
40695,0
40696,0
40699,0
40700,0
40702,0
40703,0
40704,0
40708,0
40710,0
40713,0
40714,1
40716,0
40717,0
40718,0
40719,0
40720,0
40723,1
40724,0
40725,0
40726,0
40727,0
40728,0
40730,0
40732,0
40733,0
40736,0
40739,0
40740,0
40744,1
40745,0
40746,0
40748,0
40749,0
40751,0
40754,0
40756,0
40760,0
40761,0
40762,0
40765,0
40767,0
40772,0
40773,0
40775,0
40776,0
40777,0
40779,0
40781,1
40782,0
40783,0
40785,0
40786,0
40787,1
40788,0
40789,0
40790,0
40792,0
40793,0
40795,0
40796,1
40798,0
40799,0
40800,1
40801,0
40802,0
40803,0
40804,0
40805,0
40806,0
40808,0
40809,0
40813,0
40814,0
40816,0
40817,0
40818,0
40819,0
40820,0
40821,0
40823,0
40824,0
40825,0
40826,0
40827,1
40828,1
40829,0
40831,0
40832,0
40833,0
40834,0
40835,0
40837,0
40838,0
40840,0
40843,0
40844,0
40846,0
40848,1
40849,0
40852,0
40854,0
40855,0
40856,0
40857,0
40858,0
40859,0
40861,0
40864,0
40865,0
40868,1
40870,0
40871,0
40873,0
40876,0
40877,0
40879,0
40881,0
40884,0
40885,0
40886,0
40887,0
40888,0
40889,0
40890,0
40891,0
40893,0
40894,0
40897,0
40898,0
40899,0
40900,0
40901,0
40902,0
40903,1
40904,0
40905,0
40906,0
40907,0
40908,0
40909,0
40912,0
40914,0
40919,0
40921,0
40922,1
40923,0
40924,0
40927,0
40928,0
40929,0
40930,0
40931,0
40932,0
40936,0
40938,0
40940,0
40941,0
40942,0
40943,0
40944,0
40945,0
40946,0
40947,0
40951,1
40952,0
40954,0
40955,0
40956,0
40957,0
40960,0
40961,0
40962,0
40963,0
40964,0
40967,0
40968,0
40972,0
40973,0
40974,0
40975,0
40976,1
40977,0
40978,0
40981,0
40983,0
40984,0
40985,0
40988,0
40991,0
40992,0
40993,0
40997,1
40998,0
41001,1
41002,0
41003,0
41004,0
41005,0
41006,1
41007,1
41008,0
41009,0
41012,0
41013,0
41015,0
41016,0
41017,0
41018,0
41019,0
41021,0
41022,0
41023,0
41024,0
41026,0
41027,0
41028,0
41029,0
41030,0
41031,0
41034,0
41035,0
41037,0
41038,0
41040,0
41041,1
41043,1
41044,0
41045,0
41049,0
41052,0
41053,0
41054,0
41056,0
41057,0
41059,0
41062,0
41063,0
41067,0
41069,0
41072,0
41073,0
41074,0
41075,0
41077,0
41079,0
41081,0
41082,0
41083,0
41084,1
41085,0
41087,1
41088,1
41092,0
41093,0
41097,0
41099,0
41100,0
41102,0
41103,0
41105,0
41108,1
41109,0
41110,0
41111,0
41114,0
41115,0
41116,0
41117,0
41118,0
41119,0
41120,0
41121,0
41122,1
41126,0
41127,0
41129,0
41131,0
41132,0
41136,0
41137,1
41138,0
41139,0
41140,0
41141,0
41142,0
41143,0
41144,0
41145,0
41146,0
41149,0
41151,0
41152,0
41153,0
41155,0
41156,0
41159,0
41160,0
41161,0
41162,0
41164,0
41165,0
41167,0
41168,0
41169,0
41171,0
41172,1
41173,0
41175,1
41176,0
41177,0
41179,0
41180,0
41181,0
41182,0
41184,0
41186,0
41187,0
41190,0
41191,0
41192,0
41193,0
41194,0
41195,0
41196,0
41197,0
41198,1
41200,0
41202,0
41205,0
41207,0
41208,0
41209,0
41210,0
41212,0
41213,0
41217,0
41219,0
41221,1
41222,0
41223,0
41226,1
41228,1
41232,0
41234,0
41235,0
41238,0
41240,0
41241,0
41243,0
41244,0
41246,0
41248,0
41249,0
41250,1
41251,0
41252,1
41254,0
41258,0
41259,0
41261,1
41265,0
41266,1
41267,1
41270,0
41273,0
41274,0
41276,0
41277,1
41278,0
41279,0
41281,0
41282,0
41283,0
41284,0
41285,0
41286,0
41287,1
41288,0
41289,0
41290,0
41291,0
41294,0
41295,0
41296,0
41297,0
41299,0
41300,0
41301,0
41304,0
41307,0
41309,0
41310,0
41311,0
41312,0
41313,0
41314,0
41316,0
41317,0
41318,0
41321,0
41322,0
41323,0
41325,0
41328,0
41329,0
41330,0
41331,0
41332,0
41335,0
41336,0
41339,0
41340,1
41342,0
41343,0
41345,0
41346,0
41347,0
41348,0
41354,0
41355,0
41356,0
41359,1
41360,1
41362,0
41363,0
41364,0
41365,0
41366,0
41367,0
41368,0
41370,0
41371,0
41372,0
41373,0
41376,0
41377,0
41378,0
41379,0
41380,1
41381,0
41388,0
41390,0
41393,1
41395,0
41396,0
41397,0
41400,0
41401,0
41402,0
41404,1
41406,0
41407,0
41411,1
41413,0
41415,0
41418,0
41421,1
41423,0
41424,0
41425,0
41426,1
41427,0
41428,0
41429,0
41431,0
41433,0
41438,1
41439,0
41441,0
41442,0
41443,0
41444,0
41445,0
41446,0
41448,0
41449,0
41452,0
41453,0
41455,0
41456,0
41457,0
41458,1
41460,0
41461,0
41463,0
41465,0
41468,0
41472,0
41473,0
41474,0
41475,0
41477,0
41480,1
41481,0
41482,0
41483,0
41484,0
41487,1
41488,0
41489,0
41490,0
41493,0
41494,0
41495,0
41500,0
41501,0
41503,1
41505,1
41506,0
41507,0
41508,0
41509,0
41510,0
41513,0
41514,1
41515,0
41516,0
41517,0
41519,0
41520,1
41521,1
41522,0
41523,0
41524,0
41525,0
41528,0
41530,0
41531,1
41532,0
41533,0
41536,0
41537,0
41540,0
41541,0
41543,0
41545,0
41546,0
41547,0
41549,0
41550,0
41551,0
41554,0
41555,0
41556,0
41558,0
41560,0
41561,0
41564,0
41566,0
41567,0
41574,1
41577,0
41579,0
41580,0
41581,0
41585,0
41587,1
41589,0
41590,0
41594,0
41595,0
41596,0
41598,1
41599,0
41600,0
41601,0
41603,1
41604,0
41605,1
41606,0
41607,0
41609,0
41610,0
41612,0
41613,1
41614,0
41615,0
41616,0
41617,0
41619,0
41621,1
41622,0
41624,0
41626,0
41627,1
41629,0
41630,1
41635,0
41639,0
41640,0
41641,0
41643,0
41645,0
41646,0
41650,0
41653,0
41654,0
41655,0
41656,0
41657,0
41658,0
41661,0
41664,0
41667,1
41673,0
41674,0
41675,0
41676,0
41677,0
41678,0
41679,0
41683,0
41684,1
41685,0
41686,0
41687,1
41688,0
41691,0
41693,0
41694,1
41697,0
41698,0
41699,0
41700,0
41702,0
41704,0
41705,0
41706,0
41707,0
41708,0
41709,0
41710,1
41713,0
41714,0
41715,0
41716,0
41718,0
41722,0
41724,0
41725,0
41726,0
41729,0
41730,0
41732,0
41735,0
41736,0
41737,0
41739,0
41740,0
41743,0
41745,0
41746,0
41747,0
41748,0
41749,1
41750,0
41751,0
41752,0
41754,0
41758,0
41759,0
41761,1
41763,0
41764,0
41767,0
41768,0
41769,0
41771,0
41774,0
41775,0
41776,0
41777,0
41778,0
41779,0
41782,0
41784,0
41785,0
41788,0
41789,0
41790,0
41794,1
41797,0
41799,0
41800,0
41801,1
41802,0
41804,0
41806,0
41808,0
41809,0
41810,0
41811,1
41812,0
41813,0
41815,0
41816,0
41817,0
41819,0
41821,0
41824,0
41825,0
41827,0
41828,0
41830,0
41831,0
41832,0
41835,0
41837,0
41838,1
41843,0
41845,0
41846,0
41848,0
41851,0
41852,0
41853,0
41854,0
41855,0
41858,0
41859,0
41861,0
41863,0
41866,0
41871,0
41872,0
41874,1
41876,1
41877,1
41878,0
41879,0
41881,0
41882,0
41885,0
41886,0
41888,0
41889,0
41892,0
41894,0
41895,0
41896,0
41897,1
41899,1
41900,0
41901,0
41902,0
41905,0
41906,0
41913,0
41914,1
41916,0
41917,0
41918,0
41919,0
41924,0
41925,0
41927,0
41928,0
41929,1
41930,0
41931,0
41932,0
41933,0
41935,0
41937,1
41938,0
41939,0
41940,0
41942,0
41943,0
41946,0
41947,0
41949,0
41950,0
41951,0
41952,0
41955,0
41959,0
41960,0
41961,0
41962,0
41963,0
41965,0
41966,0
41968,0
41970,0
41971,0
41975,0
41976,1
41977,0
41978,0
41981,0
41983,0
41984,0
41986,0
41987,0
41990,0
41991,0
41992,0
41993,0
41995,0
41996,0
41997,0
41998,0
41999,1
42000,0
42002,0
42005,0
42006,0
42011,0
42013,0
42015,0
42017,0
42018,0
42019,0
42020,0
42022,0
42024,0
42026,0
42028,1
42029,0
42032,0
42034,0
42036,0
42039,0
42040,0
42041,0
42043,1
42044,0
42045,0
42049,0
42051,0
42052,0
42054,0
42055,0
42058,0
42059,0
42060,1
42063,0
42064,0
42066,0
42068,0
42069,0
42071,1
42072,0
42073,1
42075,1
42076,0
42077,0
42078,0
42079,0
42080,0
42081,0
42084,0
42085,0
42086,0
42088,0
42090,0
42092,0
42094,0
42096,0
42098,0
42099,0
42100,0
42102,0
42103,0
42105,1
42107,0
42111,0
42112,0
42114,0
42116,0
42117,0
42119,0
42121,0
42123,1
42126,0
42129,1
42130,0
42133,0
42134,0
42135,0
42136,0
42137,0
42138,0
42139,0
42140,0
42141,0
42146,0
42147,0
42148,0
42150,0
42152,0
42153,0
42157,0
42161,0
42162,0
42163,1
42164,0
42167,0
42168,1
42169,0
42171,0
42172,0
42173,0
42174,0
42175,0
42176,0
42177,0
42179,0
42181,0
42182,0
42183,0
42184,0
42186,0
42187,0
42188,0
42189,1
42190,0
42191,0
42192,0
42194,0
42197,0
42198,0
42200,1
42202,0
42203,0
42204,0
42206,0
42207,0
42208,0
42210,0
42214,1
42216,0
42217,0
42218,0
42219,0
42220,0
42221,0
42222,1
42225,0
42227,0
42228,0
42229,0
42230,0
42231,0
42233,1
42234,0
42237,0
42238,1
42239,0
42241,0
42242,0
42243,0
42244,1
42245,0
42250,0
42252,0
42253,0
42254,0
42255,0
42257,0
42258,0
42259,0
42260,0
42264,1
42266,0
42268,0
42269,0
42270,0
42272,0
42273,0
42275,0
42276,0
42278,0
42279,0
42281,0
42284,0
42288,0
42290,0
42291,0
42293,0
42294,0
42295,0
42297,0
42300,0
42304,1
42305,0
42306,0
42307,0
42309,0
42311,0
42313,0
42315,0
42316,0
42317,0
42318,0
42320,0
42321,0
42323,0
42324,0
42325,0
42327,1
42328,1
42329,0
42330,1
42333,1
42334,0
42335,0
42337,0
42338,0
42339,1
42340,0
42342,0
42343,0
42344,0
42345,1
42347,1
42349,1
42351,0
42352,0
42356,0
42357,0
42358,0
42359,0
42361,0
42363,1
42364,0
42365,0
42366,0
42370,0
42371,0
42372,1
42374,0
42376,0
42377,0
42378,0
42379,1
42384,0
42386,0
42390,0
42393,0
42395,0
42396,0
42397,0
42398,0
42399,0
42400,0
42402,0
42405,0
42406,1
42407,0
42408,0
42409,0
42412,0
42414,0
42415,0
42416,0
42418,0
42419,0
42420,0
42421,0
42423,0
42424,0
42425,0
42426,0
42429,0
42430,1
42433,1
42434,1
42435,0
42437,0
42441,0
42442,1
42444,0
42445,0
42446,0
42447,0
42448,1
42451,0
42452,0
42453,0
42454,0
42455,1
42457,0
42459,0
42460,1
42464,0
42466,0
42467,0
42468,0
42469,0
42470,0
42472,0
42473,0
42477,0
42479,0
42481,0
42483,0
42484,0
42485,0
42486,0
42488,0
42489,0
42490,0
42491,0
42493,0
42494,0
42495,1
42496,0
42501,0
42502,0
42505,0
42507,1
42509,0
42512,1
42513,0
42514,0
42518,0
42521,0
42523,0
42524,0
42528,0
42530,1
42531,1
42533,0
42534,1
42536,0
42537,1
42544,0
42547,0
42550,0
42556,0
42557,0
42558,0
42560,0
42561,1
42562,0
42563,0
42564,0
42565,0
42566,0
42569,0
42570,0
42571,0
42572,0
42573,0
42574,0
42576,0
42579,0
42582,1
42583,0
42585,0
42586,0
42587,0
